,Phylum,Class,Order,Family,Genus,Species,modern_longitude,modern_latitude,start_year,end_year,ancient_longitude,ancient_latitude,era
7392,Pteridophyta,Lycopsida,Lepidodendrales,F,Annalepis,Annalepis zeilleri,110.164,29.475,-247.0,-237.0,96.14,21.59,1
7393,Pteridophyta,Lycopsida,Lepidodendrales,F,Annalepis,Annalepis zeilleri,112.968,37.071,-247.0,-201.0,97.27,43.89,1
7394,Pteridophyta,Lycopsida,Lycopodiales,F,Brachyphyllum,Brachyphyllum obesum,120.105,29.592,-145.0,-100.0,123.43,32.33,6
7395,Pteridophyta,Lycopsida,Lycopodiales,F,Brachyphyllum,Brachyphyllum obesum,121.618,28.823,-145.0,-100.0,125.21,32.09,6
7396,Pteridophyta,Lycopsida,Lycopodiales,F,Cladophlebis,Cladophlebis obesus,125.845,44.157,-145.0,-100.0,128.08,46.43,6
7397,Pteridophyta,Lycopsida,Lycopodiales,F,Cladophlebis,Cladophlebis obesus,127.351,43.73,-145.0,-100.0,129.18,45.47,6
7398,Pteridophyta,Lycopsida,Lycopodiales,F,Lycopodites,Lycopodites falcatus,114.355,39.912,-201.0,-174.0,121.15,47.56,3
7399,Pteridophyta,Lycopsida,Lycopodiales,F,Lycopodites,Lycopodites falcatus,95.549,37.577,-174.0,-163.0,100.22,36.67,4
7400,Pteridophyta,Lycopsida,Lycopodiales,F,Lycopodites,Lycopodites falcatus,90.529,43.059,-174.0,-163.0,102.03,41.76,4
7401,Pteridophyta,Lycopsida,Lycopodiales,F,Lycopodites,Lycopodites falcatus,116.092,39.928,-174.0,-163.0,120.82,43.22,4
7402,Pteridophyta,Lycopsida,Lycopodiales,F,Lycopodites,Lycopodites falcatus,120.823,41.864,-174.0,-163.0,125.89,45.04,4
7403,Pteridophyta,Lycopsida,Lycopodiales,F,Lycopodites,Lycopodites faustus,120.836,41.614,-163.0,-145.0,124.04,42.86,5
7404,Pteridophyta,Lycopsida,Lycopodiales,F,Lycopodites,Lycopodites huayansiensis,113.292,40.075,-201.0,-174.0,119.99,47.83,3
7405,Pteridophyta,Lycopsida,Lycopodiales,F,Lycopodites,Lycopodites magnificus,120.687,41.353,-174.0,-163.0,125.72,44.53,4
7406,Pteridophyta,Lycopsida,Lycopodiales,F,Lycostrobus,Lycostrobus petiolatus,112.508,37.113,-247.0,-237.0,90.73,40.63,1
7407,Pteridophyta,Lycopsida,Lycopodiales,F,Metalepidodendron,Metalepidodendron xiabanchengensis,118.165,40.76300000000001,-251.0,-247.0,98.08,35.39,0
7408,Pteridophyta,Lycopsida,Lycopodiales,F,Metalepidodendron,Metalepidodendron xiabanchengensis,112.596,35.067,-251.0,-247.0,91.22,31.05,0
7409,Pteridophyta,Lycopsida,Lycopodiales,F,Selaginellites,Selaginellites faustus,120.836,41.614,-163.0,-145.0,124.04,42.86,5
7410,Pteridophyta,Lycopsida,Lycopodiales,F,Sphenopteris,Sphenopteris obliqua,100.46,32.586,-145.0,-100.0,102.32,28.82,6
7411,Pteridophyta,Lycopsida,O,Pleuromeiaceae,Pleuromeia,Pleuromeia altinis,112.069,37.595,-251.0,-247.0,91.53,33.6,0
7412,Pteridophyta,Lycopsida,O,Pleuromeiaceae,Pleuromeia,Pleuromeia epicharis,112.181,35.691,-251.0,-247.0,91.03,31.74,0
7413,Pteridophyta,Lycopsida,O,Pleuromeiaceae,Pleuromeia,Pleuromeia epicharis,111.868,34.748000000000005,-251.0,-247.0,90.45,30.9,0
7414,Pteridophyta,Lycopsida,O,Pleuromeiaceae,Pleuromeia,Pleuromeia epicharis,113.235,37.532,-251.0,-247.0,92.58,33.29,0
7415,Pteridophyta,Lycopsida,O,Pleuromeiaceae,Pleuromeia,Pleuromeia hunanensis,110.164,29.475,-247.0,-237.0,96.14,21.59,1
7416,Pteridophyta,Lycopsida,O,Pleuromeiaceae,Pleuromeia,Pleuromeia jiaochengensis,112.148,37.551,-251.0,-247.0,91.59,33.54,0
7417,Pteridophyta,Lycopsida,O,Pleuromeiaceae,Pleuromeia,Pleuromeia labiata,109.017,35.229,-247.0,-237.0,86.78,39.11,1
7418,Pteridophyta,Lycopsida,O,Pleuromeiaceae,Pleuromeia,Pleuromeia labiata,109.017,35.229,-237.0,-201.0,107.02,48.2,2
7419,Pteridophyta,Lycopsida,O,Pleuromeiaceae,Pleuromeia,Pleuromeia marginulata,108.759,31.469,-247.0,-237.0,93.87,22.59,1
7420,Pteridophyta,Lycopsida,O,Pleuromeiaceae,Pleuromeia,Pleuromeia marginulata,109.517,30.284,-247.0,-237.0,95.16,21.96,1
7421,Pteridophyta,Lycopsida,O,Pleuromeiaceae,Pleuromeia,Pleuromeia marginulata,110.756,30.967,-247.0,-237.0,95.71,23.12,1
7422,Pteridophyta,Lycopsida,O,Pleuromeiaceae,Pleuromeia,Pleuromeia marginulata,113.878,29.711,-247.0,-237.0,98.91,23.57,1
7423,Pteridophyta,Lycopsida,O,Pleuromeiaceae,Pleuromeia,Pleuromeia pateriformis,110.864,36.501,-251.0,-247.0,90.07,32.8,0
7424,Pteridophyta,Lycopsida,O,Pleuromeiaceae,Pleuromeia,Pleuromeia pateriformis,109.321,30.801,-247.0,-237.0,94.7,22.3,1
7425,Pteridophyta,Lycopsida,O,Pleuromeiaceae,Pleuromeia,Pleuromeia rossica,113.097,37.109,-251.0,-247.0,92.32,32.91,0
7426,Pteridophyta,Lycopsida,O,Pleuromeiaceae,Pleuromeia,Pleuromeia rossica,109.321,30.801,-247.0,-237.0,94.7,22.3,1
7427,Pteridophyta,Lycopsida,O,Pleuromeiaceae,Pleuromeia,Pleuromeia sanxiaensis,108.759,31.469,-247.0,-237.0,93.87,22.59,1
7428,Pteridophyta,Lycopsida,O,Pleuromeiaceae,Pleuromeia,Pleuromeia sanxiaensis,108.759,31.469,-247.0,-237.0,93.87,22.59,1
7429,Pteridophyta,Lycopsida,O,Pleuromeiaceae,Pleuromeia,Pleuromeia sanxiaensis,110.756,30.967,-247.0,-237.0,95.71,23.12,1
7430,Pteridophyta,Lycopsida,O,Pleuromeiaceae,Pleuromeia,Pleuromeia sanxiaensis,110.164,29.475,-247.0,-237.0,96.14,21.59,1
7431,Pteridophyta,Lycopsida,O,Pleuromeiaceae,Pleuromeia,Pleuromeia sanxiaensis,113.878,29.711,-247.0,-237.0,98.91,23.57,1
7432,Pteridophyta,Lycopsida,O,Pleuromeiaceae,Pleuromeia,Pleuromeia sternbergi,113.097,37.109,-251.0,-247.0,92.32,32.91,0
7433,Pteridophyta,Lycopsida,O,Pleuromeiaceae,Pleuromeia,Pleuromeia sternbergi,112.968,37.071,-251.0,-247.0,92.18,32.9,0
7434,Pteridophyta,Lycopsida,O,Pleuromeiaceae,Pleuromeia,Pleuromeia sternbergi,114.206,36.419,-251.0,-247.0,93.12,32.01,0
7435,Pteridophyta,Lycopsida,O,Pleuromeiaceae,Pleuromeia,Pleuromeia sternbergi,112.596,35.067,-251.0,-247.0,91.22,31.05,0
7436,Pteridophyta,Lycopsida,O,Pleuromeiaceae,Pleuromeia,Pleuromeia tongchuanensis,109.017,35.229,-247.0,-237.0,86.78,39.11,1
7437,Pteridophyta,Lycopsida,O,Pleuromeiaceae,Pleuromeia,Pleuromeia wuziwanensis,109.017,35.229,-247.0,-237.0,86.78,39.11,1
7438,Pteridophyta,Lycopsida,O,Pleuromeiaceae,Pleuromeia,Pleuromeia wuziwanensis,111.005,40.041,-247.0,-237.0,89.68,43.69,1
7439,Pteridophyta,Lycopsida,O,Selaginellaceae,Selaginella,Selaginella yunnanensis,101.035,26.903,-237.0,-201.0,96.39,35.74,2
7440,Pteridophyta,Lycopsida,O,Selaginellaceae,Selaginella,Selaginella yunnanensis,101.901,25.158,-237.0,-201.0,97.42,34.03,2
7441,Pteridophyta,Lycopsida,O,Selaginellaceae,Selaginellites,Selaginellites angustus,109.111,36.87300000000001,-201.0,-174.0,114.71,45.04,3
7442,Pteridophyta,Lycopsida,O,Selaginellaceae,Selaginellites,Selaginellites angustus,111.005,40.041,-201.0,-174.0,117.39,48.02,3
7443,Pteridophyta,Lycopsida,O,Selaginellaceae,Selaginellites,Selaginellites angustus,112.972,40.094,-201.0,-145.0,117.54,43.45,3
7444,Pteridophyta,Lycopsida,O,Selaginellaceae,Selaginellites,Selaginellites angustus,113.292,40.075,-174.0,-163.0,117.87,43.43,4
7445,Pteridophyta,Lycopsida,O,Selaginellaceae,Selaginellites,Selaginellites asiatica,120.687,41.353,-201.0,-145.0,125.72,44.53,3
7446,Pteridophyta,Lycopsida,O,Selaginellaceae,Selaginellites,Selaginellites asiatica,120.823,41.864,-174.0,-163.0,125.89,45.04,4
7447,Pteridophyta,Lycopsida,O,Selaginellaceae,Selaginellites,Selaginellites chaoyangensis,120.687,41.353,-201.0,-145.0,125.72,44.53,3
7448,Pteridophyta,Lycopsida,O,Selaginellaceae,Selaginellites,Selaginellites chaoyangensis,120.687,41.353,-174.0,-163.0,125.72,44.53,4
7449,Pteridophyta,Lycopsida,O,Selaginellaceae,Selaginellites,Selaginellites drepaniformis,119.373,40.716,-201.0,-174.0,126.95,47.81,3
7450,Pteridophyta,Lycopsida,O,Selaginellaceae,Selaginellites,Selaginellites sinensis,120.687,41.353,-201.0,-174.0,128.56,48.28,3
7451,Pteridophyta,Lycopsida,O,Selaginellaceae,Selaginellites,Selaginellites sinensis,120.823,41.864,-174.0,-163.0,125.89,45.04,4
7452,Pteridophyta,Lycopsida,O,Selaginellaceae,Selaginellites,Selaginellites spatulatus,120.687,41.353,-201.0,-174.0,128.56,48.28,3
7453,Pteridophyta,Lycopsida,O,Selaginellaceae,Selaginellites,Selaginellites yunnanensis,104.622,29.597,-237.0,-201.0,100.24,38.54,2
7454,Pteridophyta,Lycopsida,O,Selaginellaceae,Selaginellites,Selaginellites yunnanensis,117.616,28.472,-237.0,-201.0,114.67,37.47,2
7455,Pteridophyta,Lycopsida,O,Selaginellaceae,Selaginellites,Selaginellites yunnanensis,99.808,28.955,-237.0,-201.0,81.1,31.6,2
7456,Pteridophyta,Lycopsida,O,Selaginellaceae,Selaginellites,Selaginellites yunnanensis,99.801,28.932,-237.0,-201.0,81.1,31.58,2
7457,Pteridophyta,Lycopsida,O,Selaginellaceae,Selaginellites,Selaginellites yunnanensis,101.377,27.035,-237.0,-201.0,96.76,35.89,2
7458,Pteridophyta,Lycopsida,O,Selaginellaceae,Selaginellites,Selaginellites yunnanensis,101.901,25.158,-237.0,-201.0,97.42,34.03,2
7459,Pteridophyta,Lycopsida,O,Selaginellaceae,Selaginellites,Selaginellites yunnanensis,101.942,25.165,-237.0,-201.0,97.46,34.04,2
7460,Pteridophyta,Lycopsida,O,Selaginellaceae,Selaginellites,Selaginellites yunnanensis,102.892,29.882,-237.0,-201.0,98.31,38.78,2
7461,Pteridophyta,Lycopsida,O,Selaginellaceae,Selaginellites,Selaginellites yunnanensis,103.402,29.622,-237.0,-201.0,98.88,38.53,2
7462,Pteridophyta,Lycopsida,O,F,Chengzihella,Chengzihella obovata,131.011,45.337,-145.0,-100.0,133.3,47.94,6
7463,Pteridophyta,Lycopsida,O,F,Ginkgoites,Ginkgoites obrutschewi,109.985,41.012,-145.0,-100.0,111.82,41.73,6
7464,Pteridophyta,Monocotyledoneae,Gnetales,Cyperaceae,Liaoxia,Liaoxia chenii,120.978,41.612,-163.0,-145.0,124.19,42.85,5
7465,Pteridophyta,Monocotyledoneae,O,Gramineae,Eragrosites,Eragrosites changii,120.978,41.612,-163.0,-145.0,124.19,42.85,5
7466,Pteridophyta,Monocotyledoneae,O,Gramineae,Eragrosites,Eragrosites chenii,120.968,41.61,-163.0,-145.0,124.18,42.85,5
7467,Pteridophyta,Monocotyledoneae,O,Liliaceae,Lilites,Lilites reheensis,120.836,41.615,-163.0,-145.0,124.04,42.86,5
7468,Pteridophyta,Monocotyledoneae,O,Orchidaceae,Orchidites,Orchidites lancifolius,120.836,41.615,-163.0,-145.0,124.04,42.86,5
7469,Pteridophyta,Monocotyledoneae,O,Orchidaceae,Orchidites,Orchidites linearifolius,120.836,41.615,-163.0,-145.0,124.04,42.86,5
7470,Pteridophyta,Monocotyledoneae,O,Polygonaceae,Polygonites,Polygonites planus,120.836,41.615,-163.0,-145.0,124.04,42.86,5
7471,Pteridophyta,Monocotyledoneae,O,Polygonaceae,Polygonites,Polygonites polyclonus,120.836,41.615,-163.0,-145.0,124.04,42.86,5
7472,Pteridophyta,Monocotyledoneae,O,Potamogetonaceae,Potamogeton,Potamogeton jeholensis,119.394,41.243,-163.0,-145.0,122.57,42.5,5
7473,Pteridophyta,Monocotyledoneae,O,Typhacea,Typhaera,Typhaera fusiformis,120.836,41.615,-163.0,-145.0,124.04,42.86,5
7474,Pteridophyta,Musci,O,F,Muscites,Muscites drepanophyllus,120.836,41.614,-163.0,-145.0,124.04,42.86,5
7475,Pteridophyta,Musci,O,F,Muscites,Muscites meteorioides,120.836,41.614,-163.0,-145.0,124.04,42.86,5
7476,Pteridophyta,Musci,O,F,Muscites,Muscites tenellus,120.836,41.614,-163.0,-145.0,124.04,42.86,5
7477,Pteridophyta,Pteridospermopsida,O,F,Dictyozamites,Dictyozamites dictyozamioides,117.36,25.944000000000006,-163.0,-100.0,121.66,27.74,5
7478,Pteridophyta,Pteridospermopsida,O,F,Macrotaeniopteris,Macrotaeniopteris cf.californica,117.662,49.50899999999999,-163.0,-145.0,121.3,51.29,5
7479,Pteridophyta,Pteridospermopsida,O,F,Sagenopteris,Sagenopteris cf.colpodes,114.224,41.678,-163.0,-145.0,117.3,42.97,5
7480,Pteridophyta,Pteridospermopsida,O,F,Sagenopteris,Sagenopteris colpodes,118.944,40.406,-163.0,-145.0,122.1,41.66,5
7481,Pteridophyta,Pteridospermopsida,O,F,Sagenopteris,Sagenopteris linanensis,119.681,30.218000000000004,-163.0,-145.0,122.97,32.67,5
7482,Pteridophyta,Pteridospermopsida,O,F,Sagenopteris,Sagenopteris shouchangensis,119.217,29.362,-163.0,-100.0,122.15,31.51,5
7483,Pteridophyta,Pteridospermopsida,O,F,Sagenopteris,Sagenopteris yunganensis,117.351,26.063,-163.0,-145.0,122.09,28.1,5
